date,region,channel,customers,orders,revenue,marketing_spend
2026-01-24,West,Social,596,20,2087.08,391.52
2026-01-24,West,Email,280,25,2029.34,119.16
2026-01-24,West,Affiliate,333,21,1835.49,223.65
2026-01-25,East,Search,674,37,3506.49,451.65
2026-01-25,East,Social,726,33,2706.18,374.06
2026-01-25,East,Email,422,31,2425.39,124.69
2026-01-25,East,Affiliate,490,24,1962.36,236.34
2026-01-25,South,Search,577,38,3549.44,441.32
2026-01-25,South,Social,686,23,2071.81,394.76
2026-01-25,South,Email,353,32,3222.66,127.47
2026-01-25,South,Affiliate,440,30,2991.85,230.9
2026-01-25,North,Search,593,41,3582.11,456.66
2026-01-25,North,Social,630,24,2465.75,385.19
2026-01-25,North,Email,298,33,3008.23,117.97
2026-01-25,North,Affiliate,393,29,2480.45,237.65
2026-01-25,West,Search,499,26,2300.07,456.76
2026-01-25,West,Social,577,20,1674.89,397.13
2026-01-25,West,Email,282,23,2072.89,116.29
2026-01-25,West,Affiliate,358,27,2614.09,232.26
2026-01-26,East,Search,671,36,3508.41,442.75
2026-01-26,East,Social,754,22,2006.1,370.24
2026-01-26,East,Email,396,33,3268.57,128.95
2026-01-26,East,Affiliate,502,29,2732.07,241.66
2026-01-26,South,Search,615,34,3276.4,437.23
2026-01-26,South,Social,707,32,2669.6,388.94
2026-01-26,South,Email,337,27,2508.46,125.6
2026-01-26,South,Affiliate,428,37,2900.19,239.12
2026-01-26,North,Search,522,31,3056.96,457.7
2026-01-26,North,Social,694,29,2206.72,397.76
2026-01-26,North,Email,306,25,2138.41,124.02
2026-01-26,North,Affiliate,404,28,2415.0,238.17
2026-01-26,West,Search,539,39,3899.57,426.98
2026-01-26,West,Social,565,21,1725.11,363.37
2026-01-26,West,Email,285,22,2052.67,118.2
2026-01-26,West,Affiliate,386,24,2056.73,239.75
2026-01-27,East,Search,685,46,3332.69,426.65
2026-01-27,East,Social,732,32,2824.85,368.33
2026-01-27,East,Email,386,36,3398.99,119.24
2026-01-27,East,Affiliate,464,37,3141.53,224.64
2026-01-27,South,Search,601,40,3941.41,441.95
2026-01-27,South,Social,650,15,1457.2,402.53
2026-01-27,South,Email,356,32,3044.36,114.92
2026-01-27,South,Affiliate,432,28,2745.72,241.38
2026-01-27,North,Search,544,31,2436.03,432.12
2026-01-27,North,Social,603,23,2274.51,369.32
2026-01-27,North,Email,348,25,2212.66,121.18
2026-01-27,North,Affiliate,367,29,2459.54,238.13
2026-01-27,West,Search,504,28,2571.16,449.24
2026-01-27,West,Social,566,20,1512.22,399.91
2026-01-27,West,Email,296,24,2356.68,114.99
2026-01-27,West,Affiliate,369,23,2210.69,227.6
2026-01-28,East,Search,717,39,3314.85,428.84
2026-01-28,East,Social,792,26,2336.28,378.76
2026-01-28,East,Email,402,41,3544.55,123.85
2026-01-28,East,Affiliate,509,35,2834.68,230.4
2026-01-28,South,Search,616,33,2696.98,442.41
2026-01-28,South,Social,663,26,2429.78,363.19
2026-01-28,South,Email,345,32,2899.59,126.9
2026-01-28,South,Affiliate,426,30,3221.0,241.43
2026-01-28,North,Search,571,31,2874.08,456.03
2026-01-28,North,Social,671,21,1887.23,387.38
2026-01-28,North,Email,320,33,2901.17,119.65
2026-01-28,North,Affiliate,359,16,1270.94,241.19
2026-01-28,West,Search,491,32,3187.29,449.92
2026-01-28,West,Social,567,20,2003.68,373.3
2026-01-28,West,Email,321,24,2042.82,128.99
2026-01-28,West,Affiliate,354,30,2831.14,243.21
2026-01-29,East,Search,704,37,3842.41,429.27
2026-01-29,East,Social,813,41,3460.0,405.23
2026-01-29,East,Email,388,33,3336.35,129.63
2026-01-29,East,Affiliate,501,31,2996.59,243.71
2026-01-29,South,Search,613,42,3218.21,469.12
2026-01-29,South,Social,688,28,2430.4,406.11
2026-01-29,South,Email,378,29,2802.85,122.76
2026-01-29,South,Affiliate,423,21,1674.08,225.29
2026-01-29,North,Search,547,25,2287.13,434.4
2026-01-29,North,Social,603,24,2331.02,367.39
2026-01-29,North,Email,292,26,2308.28,124.4
2026-01-29,North,Affiliate,383,20,1592.18,239.96
2026-01-29,West,Search,486,26,2086.42,473.9
2026-01-29,West,Social,559,19,1518.89,374.13
2026-01-29,West,Email,300,18,1665.48,124.72
2026-01-29,West,Affiliate,359,21,1853.54,221.77
2026-01-30,East,Search,723,38,3575.85,457.99
2026-01-30,East,Social,808,27,2434.45,400.82
2026-01-30,East,Email,420,47,4235.33,128.42
2026-01-30,East,Affiliate,489,27,1876.63,229.81
2026-01-30,South,Search,600,33,3077.08,451.48
2026-01-30,South,Social,714,28,2262.6,393.63
2026-01-30,South,Email,331,37,3084.69,119.62
2026-01-30,South,Affiliate,452,21,1896.21,229.9
2026-01-30,North,Search,576,33,3286.71,433.95
2026-01-30,North,Social,636,32,2731.03,371.21
2026-01-30,North,Email,289,33,2952.48,118.28
2026-01-30,North,Affiliate,432,25,2317.57,227.94
2026-01-30,West,Search,467,28,2817.43,474.95
2026-01-30,West,Social,573,18,1657.24,404.11
2026-01-30,West,Email,317,25,2170.23,122.09
2026-01-30,West,Affiliate,360,22,2023.31,241.27
2026-01-31,East,Search,695,40,2691.28,456.65
2026-01-31,East,Social,796,30,2694.44,406.99
2026-01-31,East,Email,473,36,3055.74,123.46
2026-01-31,East,Affiliate,443,37,2861.75,242.51
2026-01-31,South,Search,587,42,3171.79,424.54
2026-01-31,South,Social,695,21,1775.8,380.97
2026-01-31,South,Email,363,36,2983.95,118.64
2026-01-31,South,Affiliate,441,30,2389.01,237.46
2026-01-31,North,Search,539,26,2475.56,429.46
2026-01-31,North,Social,633,25,2394.6,364.51
2026-01-31,North,Email,313,33,3182.55,129.9
2026-01-31,North,Affiliate,423,23,1915.74,231.53
2026-01-31,West,Search,482,26,2167.28,442.62
2026-01-31,West,Social,536,23,2000.7,387.5
2026-01-31,West,Email,285,30,2837.15,123.37
2026-01-31,West,Affiliate,379,32,2696.18,239.78
2026-02-01,East,Search,815,38,3811.08,452.27
2026-02-01,East,Social,938,34,2799.0,390.47
2026-02-01,East,Email,499,48,4850.37,126.99
2026-02-01,East,Affiliate,572,20,1739.88,235.24
2026-02-01,South,Search,701,36,3205.78,428.17
2026-02-01,South,Social,833,36,3080.41,401.19
2026-02-01,South,Email,394,31,2456.38,123.45
2026-02-01,South,Affiliate,483,32,3114.45,239.93
2026-02-01,North,Search,665,47,4010.34,476.56
2026-02-01,North,Social,741,28,2147.35,374.6
2026-02-01,North,Email,340,26,2181.05,118.96
2026-02-01,North,Affiliate,485,32,3085.37,238.16
2026-02-01,West,Search,595,42,3698.2,462.39
2026-02-01,West,Social,672,24,2382.77,404.6
2026-02-01,West,Email,327,31,2366.61,124.54
2026-02-01,West,Affiliate,448,34,2938.99,246.23
2026-02-02,East,Search,680,43,4025.89,452.9
2026-02-02,East,Social,831,32,2781.57,368.05
2026-02-02,East,Email,372,40,3518.16,129.88
2026-02-02,East,Affiliate,495,31,2746.64,238.81
2026-02-02,South,Search,615,51,3747.12,444.71
2026-02-02,South,Social,672,22,2136.5,389.29
2026-02-02,South,Email,366,26,2459.26,126.35
2026-02-02,South,Affiliate,449,24,1969.8,238.82
2026-02-02,North,Search,584,34,3082.77,470.57
2026-02-02,North,Social,639,27,2719.16,381.71
2026-02-02,North,Email,346,34,2906.2,117.79
2026-02-02,North,Affiliate,408,29,2672.47,242.29
2026-02-02,West,Search,500,30,2823.94,460.83
2026-02-02,West,Social,631,20,1858.81,364.47
2026-02-02,West,Email,283,23,2444.48,125.73
2026-02-02,West,Affiliate,341,32,3260.53,236.33
2026-02-03,East,Search,694,38,3747.39,472.65
2026-02-03,East,Social,763,31,3087.92,398.88
2026-02-03,East,Email,399,38,3925.74,117.89
2026-02-03,East,Affiliate,492,21,2014.08,224.96
2026-02-03,South,Search,592,37,3069.67,438.98
2026-02-03,South,Social,687,35,2932.96,390.91
2026-02-03,South,Email,325,25,2595.94,119.18
2026-02-03,South,Affiliate,486,36,3131.85,248.67
2026-02-03,North,Search,588,38,3016.19,467.37
2026-02-03,North,Social,692,40,3684.28,364.9
2026-02-03,North,Email,337,30,2854.17,130.35
2026-02-03,North,Affiliate,387,32,2728.88,223.3
2026-02-03,West,Search,506,26,2415.86,467.34
2026-02-03,West,Social,600,27,2616.28,404.86
2026-02-03,West,Email,283,24,2075.45,122.34
2026-02-03,West,Affiliate,394,19,1721.6,228.49
2026-02-04,East,Search,729,40,3986.12,472.06
2026-02-04,East,Social,795,30,2680.32,368.35
2026-02-04,East,Email,386,31,2649.54,131.53
2026-02-04,East,Affiliate,521,36,3743.19,226.87
2026-02-04,South,Search,610,21,1773.48,448.13
2026-02-04,South,Social,681,31,2628.12,393.49
2026-02-04,South,Email,361,34,2850.01,126.75
2026-02-04,South,Affiliate,467,28,3011.31,248.22
2026-02-04,North,Search,579,45,4364.72,471.71
2026-02-04,North,Social,640,23,2041.51,375.13
2026-02-04,North,Email,333,29,2760.88,129.53
2026-02-04,North,Affiliate,411,38,2814.6,239.35
2026-02-04,West,Search,511,21,1895.8,447.13
2026-02-04,West,Social,597,20,2040.11,373.9
2026-02-04,West,Email,285,29,3071.1,119.84
2026-02-04,West,Affiliate,405,27,2431.01,250.99
2026-02-05,East,Search,704,57,4581.75,457.97
2026-02-05,East,Social,775,31,2911.23,411.42
2026-02-05,East,Email,420,34,3171.49,122.13
2026-02-05,East,Affiliate,485,33,2975.43,246.54
2026-02-05,South,Search,597,32,2650.46,449.32
2026-02-05,South,Social,732,32,2807.99,388.36
2026-02-05,South,Email,326,32,2954.69,121.05
2026-02-05,South,Affiliate,435,25,1999.94,244.4
2026-02-05,North,Search,553,35,3262.11,464.72
2026-02-05,North,Social,681,22,2159.26,370.21
2026-02-05,North,Email,307,26,2019.79,128.34
2026-02-05,North,Affiliate,411,21,2049.94,238.21
2026-02-05,West,Search,510,30,2691.92,452.83
2026-02-05,West,Social,582,20,1697.67,377.78
2026-02-05,West,Email,302,32,2922.27,129.03
2026-02-05,West,Affiliate,397,34,2820.9,226.04
2026-02-06,East,Search,706,36,3361.59,454.92
2026-02-06,East,Social,771,32,2732.56,405.31
2026-02-06,East,Email,403,36,3321.93,120.13
2026-02-06,East,Affiliate,519,43,3420.54,228.56
2026-02-06,South,Search,610,32,3124.05,442.31
2026-02-06,South,Social,730,16,1340.68,374.91
2026-02-06,South,Email,332,29,2958.89,131.43
2026-02-06,South,Affiliate,417,27,2505.29,240.46
2026-02-06,North,Search,560,31,2884.36,443.4
2026-02-06,North,Social,650,27,2340.73,407.93
2026-02-06,North,Email,331,24,2204.25,124.02
2026-02-06,North,Affiliate,405,25,2105.47,242.24
2026-02-06,West,Search,466,27,2120.18,442.7
2026-02-06,West,Social,581,32,3171.47,393.75
2026-02-06,West,Email,307,29,2588.22,130.45
2026-02-06,West,Affiliate,389,27,2135.05,250.25
2026-02-07,East,Search,719,34,2923.35,437.57
2026-02-07,East,Social,782,36,2869.22,412.33
2026-02-07,East,Email,405,34,2840.66,119.74
2026-02-07,East,Affiliate,498,26,2428.76,233.01
2026-02-07,South,Search,585,40,4120.63,449.13
2026-02-07,South,Social,681,32,2397.69,391.97
2026-02-07,South,Email,355,38,3337.24,122.27
2026-02-07,South,Affiliate,483,32,2921.06,232.59
2026-02-07,North,Search,612,30,2882.44,457.44
2026-02-07,North,Social,624,24,1850.54,413.57
2026-02-07,North,Email,328,31,2929.51,128.23
2026-02-07,North,Affiliate,403,23,2398.92,232.37
2026-02-07,West,Search,543,29,2470.8,463.18
2026-02-07,West,Social,601,14,1302.5,405.88
2026-02-07,West,Email,273,21,1980.95,125.05
2026-02-07,West,Affiliate,367,26,2199.31,243.0
2026-02-08,East,Search,715,51,4064.84,455.26
2026-02-08,East,Social,809,34,3136.8,387.23
2026-02-08,East,Email,401,32,2901.03,119.72
2026-02-08,East,Affiliate,471,24,2207.57,230.93
2026-02-08,South,Search,610,37,3672.12,444.98
2026-02-08,South,Social,739,26,2737.6,377.62
2026-02-08,South,Email,326,32,3175.68,122.2
2026-02-08,South,Affiliate,437,30,2691.16,242.19
2026-02-08,North,Search,553,31,2877.27,444.77
2026-02-08,North,Social,655,31,3207.52,414.76
2026-02-08,North,Email,355,47,4123.98,122.12
2026-02-08,North,Affiliate,413,15,1293.12,237.62
2026-02-08,West,Search,514,35,2887.32,453.78
2026-02-08,West,Social,571,23,2033.98,382.86
2026-02-08,West,Email,312,26,2172.97,123.05
2026-02-08,West,Affiliate,371,24,1908.76,234.55
2026-02-09,East,Search,677,38,3844.31,474.23
2026-02-09,East,Social,747,29,2378.76,371.65
2026-02-09,East,Email,400,36,3011.23,130.3
2026-02-09,East,Affiliate,458,30,3154.42,237.7
2026-02-09,South,Search,617,32,2944.82,446.52
2026-02-09,South,Social,730,30,2871.88,406.6
2026-02-09,South,Email,360,34,2950.22,119.71
2026-02-09,South,Affiliate,447,30,2671.32,226.73
2026-02-09,North,Search,583,38,3690.05,480.68
2026-02-09,North,Social,645,27,2398.9,382.74
2026-02-09,North,Email,355,35,3007.61,120.22
2026-02-09,North,Affiliate,374,26,1931.93,242.18
2026-02-09,West,Search,509,24,2369.98,464.33
2026-02-09,West,Social,568,20,1850.62,403.47
2026-02-09,West,Email,278,19,1621.92,119.13
2026-02-09,West,Affiliate,366,25,2476.73,252.74
2026-02-10,East,Search,682,40,3924.55,462.09
2026-02-10,East,Social,846,29,3062.69,412.41
2026-02-10,East,Email,398,35,3256.52,123.11
2026-02-10,East,Affiliate,487,48,3980.84,241.65
2026-02-10,South,Search,639,33,2934.02,472.91
2026-02-10,South,Social,745,34,3218.61,397.89
2026-02-10,South,Email,325,20,1966.81,119.72
2026-02-10,South,Affiliate,438,34,2751.46,240.95
2026-02-10,North,Search,572,42,4165.6,441.9
2026-02-10,North,Social,663,27,2333.08,396.98
2026-02-10,North,Email,356,31,2729.44,129.47
2026-02-10,North,Affiliate,440,25,2267.15,235.78
2026-02-10,West,Search,503,33,2650.08,452.43
2026-02-10,West,Social,617,23,2306.76,376.54
2026-02-10,West,Email,273,27,2259.51,127.91
2026-02-10,West,Affiliate,365,21,1987.01,248.99
2026-02-11,East,Search,702,48,4278.14,439.4
2026-02-11,East,Social,778,38,3706.35,415.46
2026-02-11,East,Email,374,35,3955.67,124.42
2026-02-11,East,Affiliate,546,32,3185.22,235.74
2026-02-11,South,Search,621,31,2778.88,440.44
2026-02-11,South,Social,743,31,2651.81,379.38
2026-02-11,South,Email,370,30,2612.44,123.79
2026-02-11,South,Affiliate,455,30,2794.53,236.38
2026-02-11,North,Search,586,30,2825.99,442.82
2026-02-11,North,Social,638,20,1807.69,371.11
2026-02-11,North,Email,315,34,3380.51,125.01
2026-02-11,North,Affiliate,395,28,2690.42,244.78
2026-02-11,West,Search,518,30,2255.79,472.81
2026-02-11,West,Social,585,16,1470.52,402.17
2026-02-11,West,Email,304,24,2382.92,123.26
2026-02-11,West,Affiliate,389,22,1916.89,246.38
2026-02-12,East,Search,730,32,2795.95,470.32
2026-02-12,East,Social,850,39,3245.15,395.83
2026-02-12,East,Email,426,42,3624.94,123.28
2026-02-12,East,Affiliate,471,33,2971.67,239.03
2026-02-12,South,Search,647,35,3027.08,447.79
2026-02-12,South,Social,730,29,2853.06,377.95
2026-02-12,South,Email,344,39,3094.7,124.4
2026-02-12,South,Affiliate,448,27,2320.32,234.36
2026-02-12,North,Search,579,36,3099.43,460.18
2026-02-12,North,Social,691,20,1917.19,404.78
2026-02-12,North,Email,300,19,1705.76,130.95
2026-02-12,North,Affiliate,433,25,1998.6,234.97
2026-02-12,West,Search,532,33,2798.54,444.88
2026-02-12,West,Social,607,36,3663.03,384.8
2026-02-12,West,Email,302,33,2813.55,132.49
2026-02-12,West,Affiliate,388,19,1731.12,249.07
2026-02-13,East,Search,674,34,2803.55,433.07
2026-02-13,East,Social,808,24,2729.65,403.29
2026-02-13,East,Email,405,32,2914.5,122.97
2026-02-13,East,Affiliate,520,29,2423.24,250.83
2026-02-13,South,Search,683,46,3740.04,460.82
2026-02-13,South,Social,721,30,2773.8,385.68
2026-02-13,South,Email,373,30,3016.95,131.48
2026-02-13,South,Affiliate,459,38,3407.83,228.14
2026-02-13,North,Search,610,35,3154.22,461.17
2026-02-13,North,Social,646,29,2731.33,372.61
2026-02-13,North,Email,314,24,2392.25,122.37
2026-02-13,North,Affiliate,401,27,2577.01,241.13
2026-02-13,West,Search,523,20,2038.7,439.22
2026-02-13,West,Social,577,22,1818.3,383.59
2026-02-13,West,Email,294,26,2052.07,126.05
2026-02-13,West,Affiliate,370,23,2033.93,249.42
2026-02-14,East,Search,725,38,3378.78,463.86
2026-02-14,East,Social,831,31,3036.83,398.66
2026-02-14,East,Email,386,37,3312.71,121.25
2026-02-14,East,Affiliate,467,39,3532.77,246.59
2026-02-14,South,Search,625,40,4113.64,478.54
2026-02-14,South,Social,686,26,2398.16,377.86
2026-02-14,South,Email,363,29,2598.78,131.95
2026-02-14,South,Affiliate,428,27,2236.58,247.98
2026-02-14,North,Search,590,38,3180.05,484.37
2026-02-14,North,Social,677,34,3259.25,399.24
2026-02-14,North,Email,330,37,3163.68,131.24
2026-02-14,North,Affiliate,407,29,2805.17,239.42
2026-02-14,West,Search,518,31,3026.99,444.64
2026-02-14,West,Social,612,33,3340.23,411.62
2026-02-14,West,Email,298,26,2406.62,128.18
2026-02-14,West,Affiliate,384,37,3176.76,248.03
2026-02-15,East,Search,870,50,4343.53,445.27
2026-02-15,East,Social,976,37,3813.32,387.96
2026-02-15,East,Email,503,32,2775.6,124.83
2026-02-15,East,Affiliate,609,49,4461.53,251.47
2026-02-15,South,Search,724,52,4648.31,478.27
2026-02-15,South,Social,851,33,2958.44,381.38
2026-02-15,South,Email,388,40,3551.4,119.28
2026-02-15,South,Affiliate,543,34,2855.39,242.97
2026-02-15,North,Search,663,48,4536.42,478.59
2026-02-15,North,Social,798,35,3311.82,403.28
2026-02-15,North,Email,381,39,4282.52,121.92
2026-02-15,North,Affiliate,460,46,3464.57,230.28
2026-02-15,West,Search,623,40,3428.93,474.05
2026-02-15,West,Social,737,26,2396.73,386.6
2026-02-15,West,Email,378,30,2186.03,126.34
2026-02-15,West,Affiliate,491,31,2803.61,251.09
2026-02-16,East,Search,723,37,4033.53,442.87
2026-02-16,East,Social,783,31,2687.96,379.99
2026-02-16,East,Email,363,23,1901.76,122.56
2026-02-16,East,Affiliate,497,23,2177.31,250.21
2026-02-16,South,Search,642,48,4174.91,455.84
2026-02-16,South,Social,770,24,2224.2,389.01
2026-02-16,South,Email,377,39,3197.32,128.89
2026-02-16,South,Affiliate,438,24,2191.35,248.6
2026-02-16,North,Search,616,37,3627.5,481.41
2026-02-16,North,Social,654,19,1754.79,374.68
2026-02-16,North,Email,311,28,2467.71,126.84
2026-02-16,North,Affiliate,383,25,2489.49,230.22
2026-02-16,West,Search,564,40,3628.47,458.21
2026-02-16,West,Social,599,26,2329.72,399.81
2026-02-16,West,Email,306,32,2902.73,130.29
2026-02-16,West,Affiliate,383,19,1591.13,249.86
2026-02-17,East,Search,736,41,3153.05,475.81
2026-02-17,East,Social,817,29,3017.01,420.71
2026-02-17,East,Email,374,37,3702.35,119.99
2026-02-17,East,Affiliate,521,32,2841.51,231.69
2026-02-17,South,Search,574,29,2633.71,441.44
2026-02-17,South,Social,708,30,2955.93,416.15
2026-02-17,South,Email,386,26,2638.33,123.91
2026-02-17,South,Affiliate,470,36,3143.64,248.65
2026-02-17,North,Search,588,36,3382.51,463.86
2026-02-17,North,Social,636,16,1533.78,391.8
2026-02-17,North,Email,331,33,3120.96,125.66
2026-02-17,North,Affiliate,386,22,2116.32,241.44
2026-02-17,West,Search,489,36,3206.81,463.91
2026-02-17,West,Social,605,22,2017.93,385.55
2026-02-17,West,Email,280,27,2548.89,131.3
2026-02-17,West,Affiliate,363,28,2413.61,246.63
2026-02-18,East,Search,704,44,4423.71,475.79
2026-02-18,East,Social,803,26,2533.7,407.53
2026-02-18,East,Email,381,37,3848.17,123.05
2026-02-18,East,Affiliate,504,32,3144.17,249.88
2026-02-18,South,Search,628,39,3710.75,442.05
2026-02-18,South,Social,687,29,2634.35,407.88
2026-02-18,South,Email,349,27,2780.64,124.35
2026-02-18,South,Affiliate,393,21,2065.43,244.49
2026-02-18,North,Search,580,39,3107.01,463.66
2026-02-18,North,Social,645,30,2574.04,391.11
2026-02-18,North,Email,332,30,2759.64,119.74
2026-02-18,North,Affiliate,401,23,2222.04,254.81
2026-02-18,West,Search,559,40,3236.43,449.84
2026-02-18,West,Social,637,38,3607.38,398.8
2026-02-18,West,Email,275,23,2143.06,132.98
2026-02-18,West,Affiliate,366,24,2344.32,233.18
2026-02-19,East,Search,687,48,3978.3,481.66
2026-02-19,East,Social,834,42,4476.55,383.62
2026-02-19,East,Email,391,32,3054.11,133.73
2026-02-19,East,Affiliate,474,29,2707.17,229.24
2026-02-19,South,Search,680,34,3338.97,444.3
2026-02-19,South,Social,736,33,2984.03,412.18
2026-02-19,South,Email,355,36,2995.71,121.54
2026-02-19,South,Affiliate,445,27,2711.5,232.47
2026-02-19,North,Search,586,24,2036.27,477.17
2026-02-19,North,Social,629,23,2272.71,407.75
2026-02-19,North,Email,318,25,2386.0,131.66
2026-02-19,North,Affiliate,441,25,1955.69,231.07
2026-02-19,West,Search,509,21,1973.57,485.14
2026-02-19,West,Social,600,27,2489.71,421.42
2026-02-19,West,Email,300,36,2969.61,120.55
2026-02-19,West,Affiliate,378,28,2712.67,236.77
2026-02-20,East,Search,684,32,3519.07,487.15
2026-02-20,East,Social,815,39,3628.79,399.42
2026-02-20,East,Email,434,40,3958.33,121.99
2026-02-20,East,Affiliate,508,36,3721.21,233.58
2026-02-20,South,Search,650,31,2933.68,453.58
2026-02-20,South,Social,681,21,1887.93,404.55
2026-02-20,South,Email,359,38,3525.2,129.12
2026-02-20,South,Affiliate,456,35,3127.06,253.06
2026-02-20,North,Search,637,37,3745.67,465.14
2026-02-20,North,Social,648,16,1429.59,396.54
2026-02-20,North,Email,336,27,2521.09,132.74
2026-02-20,North,Affiliate,396,25,2391.71,232.07
2026-02-20,West,Search,505,28,2720.31,486.54
2026-02-20,West,Social,598,25,2156.51,377.06
2026-02-20,West,Email,309,31,2607.64,128.87
2026-02-20,West,Affiliate,358,21,1805.65,238.83
2026-02-21,East,Search,733,32,3173.28,493.17
2026-02-21,East,Social,806,27,2638.75,386.63
2026-02-21,East,Email,414,36,3058.42,127.78
2026-02-21,East,Affiliate,524,38,3049.13,233.54
2026-02-21,South,Search,634,38,3440.48,490.61
2026-02-21,South,Social,806,34,3186.32,387.49
